route_key,mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,straight_line_distance_mile,straight_line_distance_km,distance_ratio,total_free_flow_travel_time,total_congestion_travel_time,volume,WKT_geometry
13_21_transit,transit,13,21,-122.197,37.7536,-122.224,37.7749,2.11434,3.40197,2.09629,3.37294,1.00861,4.85146,5.25872,7,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.224067 37.774873)"
13_22_transit,transit,13,22,-122.197,37.7536,-122.434,37.7333,16.9715,27.3072,13.0173,20.9448,1.30377,33.8606,36.9061,1,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
13_23_transit,transit,13,23,-122.197,37.7536,-122.087,37.6697,8.37315,13.4724,8.3412,13.421,1.00383,12.8537,12.8625,7,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.086941 37.669731)"
13_25_transit,transit,13,25,-122.197,37.7536,-122.265,37.7974,4.84731,7.79933,4.81123,7.74127,1.0075,8.85241,9.95761,7,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.265232 37.797357)"
13_26_transit,transit,13,26,-122.197,37.7536,-122.267,37.8288,7.18461,11.56,6.46587,10.4036,1.11116,16.8553,16.8589,4,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.267163 37.828814)"
13_28_transit,transit,13,28,-122.197,37.7536,-121.891,37.4098,29.4823,47.437,29.0641,46.7641,1.01439,41.8593,41.8756,2,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.890903 37.409736,-121.890803 37.409836)"
13_29_transit,transit,13,29,-122.197,37.7536,-122.402,37.7892,12.5425,20.1808,11.4605,18.4399,1.09441,22.8554,25.8731,30,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
13_30_transit,transit,13,30,-122.197,37.7536,-122.284,37.874,10.9326,17.5906,9.5755,15.407,1.14173,24.8582,24.862,2,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.283508 37.874032)"
13_37_transit,transit,13,37,-122.197,37.7536,-122.299,37.9026,13.0799,21.0456,11.7105,18.8422,1.11694,27.8592,27.8629,1,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.298895 37.902633)"
13_38_transit,transit,13,38,-122.197,37.7536,-122.407,37.7846,12.9876,20.897,11.7055,18.8342,1.10952,24.8564,27.8966,22,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
13_39_transit,transit,13,39,-122.197,37.7536,-122.353,37.9368,17.0485,27.431,15.2624,24.5573,1.11702,35.8611,35.8648,2,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.268178 37.870017,-122.283608 37.873932,-122.298995 37.902533,-122.316968 37.925105,-122.353104 37.936695,-122.353004 37.936795)"
13_41_transit,transit,13,41,-122.197,37.7536,-122.161,37.7218,2.96665,4.77333,2.94843,4.74402,1.00618,4.85158,4.8522,6,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.160713 37.721806)"
13_44_transit,transit,13,44,-122.197,37.7536,-122.057,37.6344,11.3108,18.1991,11.2286,18.0669,1.00732,16.8548,16.866,6,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.057158 37.634363)"
13_46_transit,transit,13,46,-122.197,37.7536,-122.017,37.5908,15.0331,24.1883,14.9306,24.0234,1.00687,21.8559,21.8705,7,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-122.017230 37.590765)"
13_47_transit,transit,13,47,-122.197,37.7536,-121.939,37.5023,22.5589,36.2972,22.3559,35.9706,1.00908,32.8581,32.8743,4,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.087041 37.669631,-122.057258 37.634263,-122.017330 37.590665,-121.976705 37.557413,-121.939458 37.502207,-121.939358 37.502307)"
13_49_transit,transit,13,49,-122.197,37.7536,-121.928,37.6998,16.4004,26.3883,15.1321,24.3476,1.08381,22.8546,22.8565,3,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.075715 37.690676,-121.928401 37.699660,-121.928301 37.699760)"
13_50_transit,transit,13,50,-122.197,37.7536,-122.295,37.8049,6.56232,10.5588,6.4402,10.3623,1.01896,13.8534,15.9935,5,"LINESTRING(-122.196698 37.753604,-122.196798 37.753504,-122.224167 37.774773,-122.265332 37.797257,-122.295244 37.804823,-122.295144 37.804923)"
14_1_transit,transit,14,1,-122.029,37.9738,-122.272,37.8035,19.3338,31.1081,17.6993,28.4781,1.09235,31.8579,33.1053,28,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.271589 37.803471)"
14_2_transit,transit,14,2,-122.029,37.9738,-122.42,37.7652,28.5911,46.003,25.7233,41.3888,1.11149,50.864,53.9505,13,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.419755 37.765176)"
14_3_transit,transit,14,3,-122.029,37.9738,-122.269,37.8081,18.9801,30.539,17.3719,27.9513,1.09258,30.8569,32.0171,40,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.268722 37.808060)"
14_4_transit,transit,14,4,-122.029,37.9738,-122.419,37.7524,29.4751,47.4254,26.1739,42.1138,1.12612,52.865,55.9519,15,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.418518 37.752422)"
14_5_transit,transit,14,5,-122.029,37.9738,-121.78,37.9954,15.6942,25.2519,13.63,21.9307,1.15144,31.8535,31.8535,1,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.024661 38.003307,-121.944348 38.018850,-121.889111 38.016773,-121.780453 37.995315,-121.780353 37.995415)"
14_7_transit,transit,14,7,-122.029,37.9738,-122.448,37.7218,32.1351,51.7054,28.7101,46.1945,1.1193,57.8671,60.9542,3,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.447510 37.721758)"
14_11_transit,transit,14,11,-122.029,37.9738,-122.414,37.7794,27.5537,44.3339,24.9117,40.0829,1.10606,48.863,51.9486,55,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.413879 37.779450)"
14_12_transit,transit,14,12,-122.029,37.9738,-122.466,37.6846,35.2276,56.6812,31.1119,50.059,1.13229,66.8692,69.9565,2,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.466167 37.684642)"
14_15_transit,transit,14,15,-122.029,37.9738,-122.469,37.7063,33.7226,54.2597,30.292,48.7397,1.11325,61.8681,64.9554,6,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.468994 37.706304)"
14_19_transit,transit,14,19,-122.029,37.9738,-122.397,37.7928,26.2531,42.2412,23.6433,38.0421,1.11038,43.8599,46.8762,79,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.397080 37.792789)"
14_22_transit,transit,14,22,-122.029,37.9738,-122.434,37.7333,31.0331,49.9323,27.6216,44.4431,1.12351,55.8661,58.9531,2,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.433557 37.733269)"
14_24_transit,transit,14,24,-122.029,37.9738,-122.125,37.8932,8.40008,13.5157,7.62058,12.2615,1.10229,13.8527,14.1531,13,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.124644 37.893220)"
14_26_transit,transit,14,26,-122.029,37.9738,-122.267,37.8288,17.5433,28.2272,16.3933,26.3768,1.07015,26.8559,27.7177,20,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.267163 37.828814)"
14_29_transit,transit,14,29,-122.029,37.9738,-122.402,37.7892,26.604,42.8059,23.9857,38.593,1.10916,44.8609,47.9222,61,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.401642 37.789213)"
14_33_transit,transit,14,33,-122.029,37.9738,-122.184,37.8785,11.7788,18.9521,10.692,17.2034,1.10164,17.8537,18.2664,3,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.183717 37.878503)"
14_34_transit,transit,14,34,-122.029,37.9738,-121.889,38.0169,9.59438,15.4374,8.18991,13.1776,1.17149,23.8524,23.8524,1,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.024661 38.003307,-121.944348 38.018850,-121.889111 38.016773,-121.889011 38.016873)"
14_35_transit,transit,14,35,-122.029,37.9738,-122.056,37.9285,3.47478,5.59092,3.45647,5.56147,1.0053,5.85064,5.94818,7,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.056015 37.928463)"
14_36_transit,transit,14,36,-122.029,37.9738,-121.944,38.0189,6.58359,10.593,5.57696,8.97333,1.1805,9.85144,9.85144,6,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.024661 38.003307,-121.944348 38.018850,-121.944248 38.018950)"
14_38_transit,transit,14,38,-122.029,37.9738,-122.407,37.7846,27.0491,43.522,24.4196,39.2912,1.10768,46.862,49.9412,25,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.407387 37.784645)"
14_40_transit,transit,14,40,-122.029,37.9738,-122.251,37.8448,16.139,25.9677,15.0356,24.1923,1.07339,23.8548,24.5379,12,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.251271 37.844795)"
14_42_transit,transit,14,42,-122.029,37.9738,-122.416,37.6377,39.4625,63.4952,31.4016,50.5252,1.2567,72.8713,75.9587,4,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.416384 37.637720)"
14_43_transit,transit,14,43,-122.029,37.9738,-122.392,37.616,41.4737,66.7312,31.675,50.965,1.30935,77.8723,80.9598,8,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.397180 37.792689,-122.401742 37.789113,-122.407487 37.784545,-122.413979 37.779350,-122.419855 37.765076,-122.418618 37.752322,-122.433657 37.733169,-122.447610 37.721658,-122.469094 37.706204,-122.466267 37.684542,-122.444354 37.664337,-122.416484 37.637620,-122.391995 37.615923,-122.391895 37.616023)"
14_48_transit,transit,14,48,-122.029,37.9738,-122.067,37.9058,5.15829,8.2997,5.13757,8.26635,1.00403,8.85169,9.02371,23,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.067379 37.905812)"
14_50_transit,transit,14,50,-122.029,37.9738,-122.295,37.8049,20.6239,33.1838,18.6151,29.9517,1.10791,36.8589,38.6505,3,"LINESTRING(-122.029126 37.973773,-122.029226 37.973673,-122.056115 37.928363,-122.067479 37.905712,-122.124744 37.893120,-122.183817 37.878403,-122.251371 37.844695,-122.267263 37.828714,-122.268822 37.807960,-122.271689 37.803371,-122.295244 37.804823,-122.295144 37.804923)"
15_1_transit,transit,15,1,-122.469,37.7063,-122.272,37.8035,14.4065,23.18,12.703,20.4391,1.1341,29.8605,29.8895,21,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.271589 37.803471)"
15_2_transit,transit,15,2,-122.469,37.7063,-122.42,37.7652,5.14916,8.28501,4.87701,7.84711,1.0558,10.8546,10.8924,31,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.419755 37.765176)"
15_3_transit,transit,15,3,-122.469,37.7063,-122.269,37.8081,14.7601,23.749,13.0046,20.9244,1.13499,31.8615,31.8822,9,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.268722 37.808060)"
15_4_transit,transit,15,4,-122.469,37.7063,-122.419,37.7524,4.26517,6.86266,4.21453,6.78118,1.01202,8.85362,8.88115,21,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.418518 37.752422)"
15_6_transit,transit,15,6,-122.469,37.7063,-122.27,37.8531,17.8791,28.7674,14.8735,23.9315,1.20207,39.8634,40.2405,2,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.269850 37.852969,-122.269750 37.853069)"
15_7_transit,transit,15,7,-122.469,37.7063,-122.448,37.7218,1.60511,2.58263,1.58717,2.55375,1.01131,3.85169,3.85624,13,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.447510 37.721758)"
15_8_transit,transit,15,8,-122.469,37.7063,-122.126,37.6969,25.153,40.4712,18.7383,30.1499,1.34233,45.8647,46.0706,1,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.160813 37.721706,-122.126531 37.696838,-122.126431 37.696938)"
15_11_transit,transit,15,11,-122.469,37.7063,-122.414,37.7794,6.18652,9.95411,5.88308,9.46587,1.05158,12.8556,13.0402,129,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.413879 37.779450)"
15_13_transit,transit,15,13,-122.469,37.7063,-122.197,37.7536,19.6611,31.6347,15.2348,24.5127,1.29054,38.8626,39.063,6,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.265332 37.797257,-122.224167 37.774773,-122.196798 37.753504,-122.196698 37.753604)"
15_14_transit,transit,15,14,-122.469,37.7063,-122.029,37.9738,33.7226,54.2597,30.292,48.7397,1.11325,60.8681,60.8972,1,"LINESTRING(-122.468994 37.706304,-122.469094 37.706204,-122.447610 37.721658,-122.433657 37.733169,-122.418618 37.752322,-122.419855 37.765076,-122.413979 37.779350,-122.407487 37.784545,-122.401742 37.789113,-122.397180 37.792689,-122.295244 37.804823,-122.271689 37.803371,-122.268822 37.807960,-122.267263 37.828714,-122.251371 37.844695,-122.183817 37.878403,-122.124744 37.893120,-122.067479 37.905712,-122.056115 37.928363,-122.029226 37.973673,-122.029126 37.973773)"
