path_id,service_route_id,o_zone_id,d_zone_id,unique_route_id,agent_type,demand_period,toll,travel_time,distance,link_sequence,node_sequence,geometry,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,seed_od_volume,target_od_volume,final_est_od_volume,volume
953,2,14,22,3,transit,AM,0,53.3694,49921.5,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;447,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;22,,0.0821884,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;22,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;447,31.0264,49.9215,53.3693,53.3694,1509_7821,2,0,2,0.164377
954,1,14,22,2,transit,AM,0,53.3694,49921.5,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;445,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;22,,0.143564,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;22,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;445,31.0264,49.9215,53.3693,53.3694,1492_7786,2,0,2,0.287127
955,0,14,22,1,transit,AM,0,53.3694,49921.5,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;443,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;22,,0.774248,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;22,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;443,31.0264,49.9215,53.3693,53.3694,1475_7751,2,0,2,1.5485
956,2,14,24,3,transit,AM,0,14.5781,13512.8,122;430;484;521;453,14;75;102;122;87;24,,0.289525,14;75;102;122;87;24,122;430;484;521;453,8.39828,13.5128,14.5781,14.5781,424_2010,13,0,13,3.76382
957,1,14,24,2,transit,AM,0,14.5781,13512.8,121;428;482;519;451,14;74;101;121;86;24,,0.0924773,14;74;101;121;86;24,121;428;482;519;451,8.39828,13.5128,14.5781,14.5781,420_2001,13,0,13,1.2022
958,0,14,24,1,transit,AM,0,14.5781,13512.8,120;426;480;517;449,14;73;100;120;85;24,,0.617998,14;73;100;120;85;24,120;426;480;517;449,8.39828,13.5128,14.5781,14.5781,416_1992,13,0,13,8.03397
959,2,14,26,3,transit,AM,0,30.2489,28221.1,122;430;484;521;454;476;500;459,14;75;102;122;87;98;110;90;26,,0.289525,14;75;102;122;87;98;110;90;26,122;430;484;521;454;476;500;459,17.5396,28.2211,30.2489,30.2489,724_3446,20,0,20,5.7905
960,1,14,26,2,transit,AM,0,30.2489,28221.1,121;428;482;519;452;474;498;457,14;74;101;121;86;97;109;89;26,,0.0924773,14;74;101;121;86;97;109;89;26,121;428;482;519;452;474;498;457,17.5396,28.2211,30.2489,30.2489,717_3431,20,0,20,1.84955
961,0,14,26,1,transit,AM,0,30.2489,28221.1,120;426;480;517;450;472;496;455,14;73;100;120;85;96;108;88;26,,0.617998,14;73;100;120;85;96;108;88;26,120;426;480;517;450;472;496;455,17.5396,28.2211,30.2489,30.2489,710_3416,20,0,20,12.36
962,2,14,29,3,transit,AM,0,45.7783,42796.7,122;430;484;521;454;476;500;460;398;386;527;442;465,14;75;102;122;87;98;110;90;59;53;125;81;93;29,,0.0821884,14;75;102;122;87;98;110;90;59;53;125;81;93;29,122;430;484;521;454;476;500;460;398;386;527;442;465,26.5983,42.7967,45.7782,45.7783,1138_5665,61,0,61,5.01349
963,1,14,29,2,transit,AM,0,45.7783,42796.7,121;428;482;519;452;474;498;458;396;384;525;440;463,14;74;101;121;86;97;109;89;58;52;124;80;92;29,,0.143564,14;74;101;121;86;97;109;89;58;52;124;80;92;29,121;428;482;519;452;474;498;458;396;384;525;440;463,26.5983,42.7967,45.7782,45.7783,1126_5640,61,0,61,8.75739
964,0,14,29,1,transit,AM,0,45.7783,42796.7,120;426;480;517;450;472;496;456;394;382;523;438;461,14;73;100;120;85;96;108;88;57;51;123;79;91;29,,0.774248,14;73;100;120;85;96;108;88;57;51;123;79;91;29,120;426;480;517;450;472;496;456;394;382;523;438;461,26.5983,42.7967,45.7782,45.7783,1114_5615,61,0,61,47.2291
965,2,14,33,3,transit,AM,0,20.3689,18948,122;430;484;521;454;475,14;75;102;122;87;98;33,,0.289525,14;75;102;122;87;98;33,122;430;484;521;454;475,11.7763,18.948,20.3689,20.3689,531_2486,3,0,3,0.868575
966,1,14,33,2,transit,AM,0,20.3689,18948,121;428;482;519;452;473,14;74;101;121;86;97;33,,0.0924773,14;74;101;121;86;97;33,121;428;482;519;452;473,11.7763,18.948,20.3689,20.3689,526_2475,3,0,3,0.277432
967,0,14,33,1,transit,AM,0,20.3689,18948,120;426;480;517;450;471,14;73;100;120;85;96;33,,0.617998,14;73;100;120;85;96;33,120;426;480;517;450;471,11.7763,18.948,20.3689,20.3689,521_2464,3,0,3,1.85399
968,1,14,34,2,transit,AM,0,16.6249,15434,125;648;690;711;699,14;188;209;220;214;34,,0.0685305,14;188;209;220;214;34,125;648;690;711;699,9.59231,15.434,16.6249,16.6249,879_2873,1,0,1,0.0685305
969,0,14,34,1,transit,AM,0,16.6249,15434,124;646;688;709;697,14;187;208;219;213;34,,0.931469,14;187;208;219;213;34,124;646;688;709;697,9.59231,15.434,16.6249,16.6249,875_2864,1,0,1,0.93147
970,2,14,35,3,transit,AM,0,6.13649,5589.72,122;430;483,14;75;102;35,,0.313472,14;75;102;35,122;430;483,3.47403,5.58972,6.13649,6.13649,226_1035,7,0,7,2.1943
971,1,14,35,2,transit,AM,0,6.13649,5589.72,121;428;481,14;74;101;35,,0.0685305,14;74;101;35,121;428;481,3.47403,5.58972,6.13649,6.13649,224_1030,7,0,7,0.479714
972,0,14,35,1,transit,AM,0,6.13649,5589.72,120;426;479,14;73;100;35,,0.617998,14;73;100;35,120;426;479,3.47403,5.58972,6.13649,6.13649,222_1025,7,0,7,4.32599
973,1,14,36,2,transit,AM,0,11.4647,10590.7,125;648;690;710,14;188;209;220;36,,0.0685305,14;188;209;220;36,125;648;690;710,6.58218,10.5907,11.4647,11.4647,667_2173,6,0,6,0.411183
974,2,14,36,3,transit,AM,0,11.4647,10590.7,124;646;688;708,14;187;208;219;36,,0.699238,14;187;208;219;36,124;646;688;708,6.58218,10.5907,11.4647,11.4647,664_2166,6,0,6,4.19543
975,0,14,36,1,transit,AM,0,11.4647,10590.7,123;644;686;707,14;186;207;218;36,,0.232231,14;186;207;218;36,123;644;686;707,6.58218,10.5907,11.4647,11.4647,661_2160,6,0,6,1.39339
976,2,14,38,3,transit,AM,0,46.5412,43512.7,122;430;484;521;454;476;500;460;398;386;527;442;466;493,14;75;102;122;87;98;110;90;59;53;125;81;93;107;38,,0.0821884,14;75;102;122;87;98;110;90;59;53;125;81;93;107;38,122;430;484;521;454;476;500;460;398;386;527;442;466;493,27.0433,43.5127,46.541,46.5412,1254_6159,25,0,25,2.05471
977,1,14,38,2,transit,AM,0,46.5411,43512.7,121;428;482;519;452;474;498;458;396;384;525;440;464;491,14;74;101;121;86;97;109;89;58;52;124;80;92;106;38,,0.143564,14;74;101;121;86;97;109;89;58;52;124;80;92;106;38,121;428;482;519;452;474;498;458;396;384;525;440;464;491,27.0433,43.5127,46.541,46.5411,1241_6132,25,0,25,3.58909
978,0,14,38,1,transit,AM,0,46.5412,43512.7,120;426;480;517;450;472;496;456;394;382;523;438;462;489,14;73;100;120;85;96;108;88;57;51;123;79;91;105;38,,0.774248,14;73;100;120;85;96;108;88;57;51;123;79;91;105;38,120;426;480;517;450;472;496;456;394;382;523;438;462;489,27.0433,43.5127,46.541,46.5412,1228_6105,25,0,25,19.3562
979,2,14,40,3,transit,AM,0,27.842,25962.1,122;430;484;521;454;476;499,14;75;102;122;87;98;110;40,,0.289525,14;75;102;122;87;98;110;40,122;430;484;521;454;476;499,16.1356,25.9621,27.842,27.842,648_2986,12,0,12,3.4743
980,1,14,40,2,transit,AM,0,27.842,25962.1,121;428;482;519;452;474;497,14;74;101;121;86;97;109;40,,0.0924773,14;74;101;121;86;97;109;40,121;428;482;519;452;474;497,16.1356,25.9621,27.842,27.842,642_2973,12,0,12,1.10973
981,0,14,40,1,transit,AM,0,27.842,25962.1,120;426;480;517;450;472;495,14;73;100;120;85;96;108;40,,0.617998,14;73;100;120;85;96;108;40,120;426;480;517;450;472;495,16.1356,25.9621,27.842,27.842,636_2960,12,0,12,7.41598
982,2,14,42,3,transit,AM,0,67.8168,63481.5,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;505,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;42,,0.0821884,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;42,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;505,39.454,63.4815,67.8166,67.8168,1977_10114,4,0,4,0.328754
983,1,14,42,2,transit,AM,0,67.8167,63481.5,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;42,,0.143564,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;42,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;503,39.454,63.4815,67.8166,67.8167,1955_10069,4,0,4,0.574255
984,0,14,42,1,transit,AM,0,67.8168,63481.5,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;42,,0.774248,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;42,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;501,39.454,63.4815,67.8166,67.8168,1933_10024,4,0,4,3.09699
985,2,14,43,3,transit,AM,0,71.2638,66716.9,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;506;509,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;116;43,,0.0821884,14;75;102;122;87;98;110;90;59;53;125;81;93;107;69;56;62;84;66;78;72;119;113;116;43,122;430;484;521;454;476;500;460;398;386;527;442;466;494;418;392;404;448;412;436;424;515;506;509,41.4648,66.7169,71.2637,71.2638,2094_10624,8,0,8,0.657507
986,1,14,43,2,transit,AM,0,71.2638,66716.9,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;115;43,,0.143564,14;74;101;121;86;97;109;89;58;52;124;80;92;106;68;55;61;83;65;77;71;118;112;115;43,121;428;482;519;452;474;498;458;396;384;525;440;464;492;416;390;402;446;410;434;422;513;504;508,41.4648,66.7169,71.2637,71.2638,2071_10578,8,0,8,1.14851
987,0,14,43,1,transit,AM,0,71.2638,66716.9,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;114;43,,0.774248,14;73;100;120;85;96;108;88;57;51;123;79;91;105;67;54;60;82;64;76;70;117;111;114;43,120;426;480;517;450;472;496;456;394;382;523;438;462;490;414;388;400;444;408;432;420;511;502;507,41.4648,66.7169,71.2637,71.2638,2048_10532,8,0,8,6.19398
988,2,14,48,3,transit,AM,0,9.02192,8297.92,122;430;484;520,14;75;102;122;48,,0.289525,14;75;102;122;48,122;430;484;520,5.15719,8.29792,9.02191,9.02192,361_1556,23,0,23,6.65907
989,1,14,48,2,transit,AM,0,9.02192,8297.92,121;428;482;518,14;74;101;121;48,,0.0924773,14;74;101;121;48,121;428;482;518,5.15719,8.29792,9.02191,9.02192,358_1549,23,0,23,2.12698
990,0,14,48,1,transit,AM,0,9.02192,8297.92,120;426;480;516,14;73;100;120;48,,0.617998,14;73;100;120;48,120;426;480;516,5.15719,8.29792,9.02191,9.02192,355_1542,23,0,23,14.214
991,2,14,50,3,transit,AM,0,35.5288,33176.7,122;430;484;521;454;476;500;460;398;386;526,14;75;102;122;87;98;110;90;59;53;125;50,,0.238438,14;75;102;122;87;98;110;90;59;53;125;50,122;430;484;521;454;476;500;460;398;386;526,20.6194,33.1767,35.5287,35.5288,985_4757,3,0,3,0.715315
992,1,14,50,2,transit,AM,0,35.5287,33176.7,121;428;482;519;452;474;498;458;396;384;524,14;74;101;121;86;97;109;89;58;52;124;50,,0.143564,14;74;101;121;86;97;109;89;58;52;124;50,121;428;482;519;452;474;498;458;396;384;524,20.6194,33.1767,35.5287,35.5287,975_4736,3,0,3,0.430691
993,0,14,50,1,transit,AM,0,35.5288,33176.7,120;426;480;517;450;472;496;456;394;382;522,14;73;100;120;85;96;108;88;57;51;123;50,,0.617998,14;73;100;120;85;96;108;88;57;51;123;50,120;426;480;517;450;472;496;456;394;382;522,20.6194,33.1767,35.5287,35.5288,965_4715,3,0,3,1.85399
994,4,15,1,4,transit,AM,0,24.8727,23175,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1075,15;415;412;419;410;408;413;425;422;418;430;407;1,,0.0239468,15;415;412;419;410;408;413;425;422;418;430;407;1,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1075,14.4034,23.175,24.8727,24.8727,4595_12177,21,0,21,0.502882
995,2,15,1,3,transit,AM,0,24.8727,23175,133;654;632;666;624;612;638;717;684;660;747;605,15;191;180;197;175;169;183;223;206;194;238;166;1,,0.0558212,15;191;180;197;175;169;183;223;206;194;238;166;1,133;654;632;666;624;612;638;717;684;660;747;605,14.4034,23.175,24.8727,24.8727,2138_7372,21,0,21,1.17225
996,1,15,1,2,transit,AM,0,24.8727,23175,132;652;630;664;622;610;636;715;682;658;745;603,15;190;179;196;174;168;182;222;205;193;237;165;1,,0.789401,15;190;179;196;174;168;182;222;205;193;237;165;1,132;652;630;664;622;610;636;715;682;658;745;603,14.4034,23.175,24.8727,24.8727,2127_7349,21,0,21,16.5774
997,0,15,1,1,transit,AM,0,24.8727,23175,131;650;628;662;620;608;634;713;680;656;743;601,15;189;178;195;173;167;181;221;204;192;236;164;1,,0.130831,15;189;178;195;173;167;181;221;204;192;236;164;1,131;650;628;662;620;608;634;713;680;656;743;601,14.4034,23.175,24.8727,24.8727,2116_7326,21,0,21,2.74745
998,4,15,2,5,transit,AM,0,9.00646,8283.23,138;1092;1086;1100;1082;1077,15;415;412;419;410;408;2,,0.0239468,15;415;412;419;410;408;2,138;1092;1086;1100;1082;1077,5.14806,8.28323,9.00646,9.00646,2081_5575,31,0,31,0.74235
999,3,15,2,4,transit,AM,0,9.00646,8283.23,136;990;980;1000;978;975,15;364;358;369;357;356;2,,0.487167,15;364;358;369;357;356;2,136;990;980;1000;978;975,5.14806,8.28323,9.00646,9.00646,1821_5059,31,0,31,15.1022
1000,2,15,2,3,transit,AM,0,9.00647,8283.23,133;654;632;666;624;611,15;191;180;197;175;169;2,,0.0558212,15;191;180;197;175;169;2,133;654;632;666;624;611,5.14806,8.28323,9.00646,9.00647,929_3320,31,0,31,1.73046
1001,1,15,2,2,transit,AM,0,9.00646,8283.23,132;652;630;664;622;609,15;190;179;196;174;168;2,,0.119617,15;190;179;196;174;168;2,132;652;630;664;622;609,5.14806,8.28323,9.00646,9.00646,924_3309,31,0,31,3.70812
1002,0,15,2,1,transit,AM,0,9.00646,8283.23,130;578;568;585;566;563,15;151;146;155;145;144;2,,0.313448,15;151;146;155;145;144;2,130;578;568;585;566;563,5.14806,8.28323,9.00646,9.00646,758_2990,31,0,31,9.71689
1003,4,15,3,4,transit,AM,0,25.4788,23743.9,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1079,15;415;412;419;410;408;413;425;422;418;430;407;409;3,,0.0239468,15;415;412;419;410;408;413;425;422;418;430;407;409;3,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1079,14.757,23.7439,25.4788,25.4788,5006_13257,9,0,9,0.215521
1004,2,15,3,3,transit,AM,0,25.4788,23743.9,133;654;632;666;624;612;638;717;684;660;747;606;617,15;191;180;197;175;169;183;223;206;194;238;166;172;3,,0.0558212,15;191;180;197;175;169;183;223;206;194;238;166;172;3,133;654;632;666;624;612;638;717;684;660;747;606;617,14.757,23.7439,25.4788,25.4788,2312_7990,9,0,9,0.502391
1005,1,15,3,2,transit,AM,0,25.4788,23743.9,132;652;630;664;622;610;636;715;682;658;745;604;615,15;190;179;196;174;168;182;222;205;193;237;165;171;3,,0.789401,15;190;179;196;174;168;182;222;205;193;237;165;171;3,132;652;630;664;622;610;636;715;682;658;745;604;615,14.757,23.7439,25.4788,25.4788,2300_7965,9,0,9,7.10461
1006,0,15,3,1,transit,AM,0,25.4788,23743.9,131;650;628;662;620;608;634;713;680;656;743;602;613,15;189;178;195;173;167;181;221;204;192;236;164;170;3,,0.130831,15;189;178;195;173;167;181;221;204;192;236;164;170;3,131;650;628;662;620;608;634;713;680;656;743;602;613,14.757,23.7439,25.4788,25.4788,2288_7940,9,0,9,1.17748
1007,4,15,4,4,transit,AM,0,7.49137,6861.19,138;1092;1086;1100;1081,15;415;412;419;410;4,,0.0239468,15;415;412;419;410;4,138;1092;1086;1100;1081,4.26426,6.86119,7.49137,7.49137,1675_4497,21,0,21,0.502882
1008,1,15,4,2,transit,AM,0,7.49137,6861.19,132;652;630;664;621,15;190;179;196;174;4,,0.119617,15;190;179;196;174;4,132;652;630;664;621,4.26426,6.86119,7.49137,7.49137,758_2699,21,0,21,2.51196
1009,2,15,4,3,transit,AM,0,7.49137,6861.19,136;990;980;1000;977,15;364;358;369;357;4,,0.542988,15;364;358;369;357;4,136;990;980;1000;977,4.26426,6.86119,7.49137,7.49137,1467_4083,21,0,21,11.4028
1010,0,15,4,1,transit,AM,0,7.49137,6861.19,130;578;568;585;565,15;151;146;155;145;4,,0.313448,15;151;146;155;145;4,130;578;568;585;565,4.26426,6.86119,7.49137,7.49137,616_2426,21,0,21,6.58241
1011,0,15,6,1,transit,AM,0,30.8244,28761.2,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1083,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;6,,1,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;6,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1083,17.8752,28.7612,30.8244,30.8244,5840_15443,2,0,2,2
1012,2,15,7,3,transit,AM,0,2.93226,2582.07,136;990;979,15;364;358;7,,0.542988,15;364;358;7,136;990;979,1.60477,2.58207,2.93226,2.93226,744_2105,13,0,13,7.05885
1013,1,15,7,2,transit,AM,0,2.93226,2582.07,132;652;629,15;190;179;7,,0.0685305,15;190;179;7,132;652;629,1.60477,2.58207,2.93226,2.93226,391_1413,13,0,13,0.890897
1014,0,15,7,1,transit,AM,0,2.93226,2582.07,130;578;567,15;151;146;7,,0.388481,15;151;146;7,130;578;567,1.60477,2.58207,2.93226,2.93226,319_1275,13,0,13,5.05026
1015,1,15,8,2,transit,AM,0,43.2915,40462.5,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981,15;364;358;369;357;356;362;375;374;365;382;371;368;363;376;359;8,,0.611519,15;364;358;369;357;356;362;375;374;365;382;371;368;363;376;359;8,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;988;1014;981,25.1476,40.4625,43.2915,43.2915,5522_15071,1,0,1,0.611519
1016,0,15,8,1,transit,AM,0,43.2915,40462.5,130;578;568;585;566;564;574;591;589;581;597;587;583;576;593;569,15;151;146;155;145;144;149;158;157;153;161;156;154;150;159;147;8,,0.388481,15;151;146;155;145;144;149;158;157;153;161;156;154;150;159;147;8,130;578;568;585;566;564;574;591;589;581;597;587;583;576;593;569,25.1476,40.4625,43.2915,43.2915,2308_8831,1,0,1,0.388481
1017,2,15,11,3,transit,AM,0,10.7844,9951.98,133;654;632;666;624;612;637,15;191;180;197;175;169;183;11,,0.0558212,15;191;180;197;175;169;183;11,133;654;632;666;624;612;637,6.1852,9.95198,10.7844,10.7844,1121_3958,129,0,129,7.20094
1018,4,15,11,5,transit,AM,0,10.7844,9951.98,138;1092;1086;1100;1082;1078;1087,15;415;412;419;410;408;413;11,,0.0239468,15;415;412;419;410;408;413;11,138;1092;1086;1100;1082;1078;1087,6.1852,9.95198,10.7844,10.7844,2503_6663,129,0,129,3.08913
1019,1,15,11,2,transit,AM,0,10.7844,9951.98,132;652;630;664;622;610;635,15;190;179;196;174;168;182;11,,0.145984,15;190;179;196;174;168;182;11,132;652;630;664;622;610;635,6.1852,9.95198,10.7844,10.7844,1115_3945,129,0,129,18.832
1020,3,15,11,4,transit,AM,0,10.7844,9951.98,136;990;980;1000;978;976;985,15;364;358;369;357;356;362;11,,0.487167,15;364;358;369;357;356;362;11,136;990;980;1000;978;976;985,6.1852,9.95198,10.7844,10.7844,2192_6045,129,0,129,62.8445
1021,0,15,11,1,transit,AM,0,10.7844,9951.98,130;578;568;585;566;564;573,15;151;146;155;145;144;149;11,,0.287081,15;151;146;155;145;144;149;11,130;578;568;585;566;564;573,6.1852,9.95198,10.7844,10.7844,916_3564,129,0,129,37.0334
1022,1,15,13,2,transit,AM,0,33.8787,31627.9,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;987,15;364;358;369;357;356;362;375;374;365;382;371;368;363;13,,0.611519,15;364;358;369;357;356;362;375;374;365;382;371;368;363;13,136;990;980;1000;978;976;986;1012;1010;992;1026;1004;998;987,19.6569,31.6279,33.8787,33.8787,4792_13075,6,0,6,3.66911
1023,0,15,13,1,transit,AM,0,33.8787,31627.9,130;578;568;585;566;564;574;591;589;581;597;587;583;575,15;151;146;155;145;144;149;158;157;153;161;156;154;150;13,,0.388481,15;151;146;155;145;144;149;158;157;153;161;156;154;150;13,130;578;568;585;566;564;574;591;589;581;597;587;583;575,19.6569,31.6279,33.8787,33.8787,2007_7668,6,0,6,2.33089
1024,2,15,14,3,transit,AM,0,57.9789,54248,132;652;630;664;622;610;636;715;682;658;745;604;616;676;721;694;670;739;704;645,15;190;179;196;174;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;14,,0.800639,15;190;179;196;174;168;182;222;205;193;237;165;171;202;225;211;199;234;216;187;14,132;652;630;664;622;610;636;715;682;658;745;604;616;676;721;694;670;739;704;645,33.7154,54.248,57.9789,57.9789,3785_12815,1,0,1,0.800639
1025,1,15,14,2,transit,AM,0,57.9789,54248,133;654;632;666;624;612;638;717;684;660;747;606;618;678;723;696;672;741;706;647,15;191;180;197;175;169;183;223;206;194;238;166;172;203;226;212;200;235;217;188;14,,0.0685305,15;191;180;197;175;169;183;223;206;194;238;166;172;203;226;212;200;235;217;188;14,133;654;632;666;624;612;638;717;684;660;747;606;618;678;723;696;672;741;706;647,33.7154,54.248,57.9789,57.9789,3804_12854,1,0,1,0.0685305
1026,0,15,14,1,transit,AM,0,57.9789,54248,131;650;628;662;620;608;634;713;680;656;743;602;614;674;719;692;668;737;702;643,15;189;178;195;173;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;14,,0.130831,15;189;178;195;173;167;181;221;204;192;236;164;170;201;224;210;198;233;215;186;14,131;650;628;662;620;608;634;713;680;656;743;602;614;674;719;692;668;737;702;643,33.7154,54.248,57.9789,57.9789,3766_12776,1,0,1,0.130831
1027,0,15,16,1,transit,AM,0,32.8497,30662.2,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1093,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;416;16,,1,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;416;16,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1093,19.0567,30.6622,32.8497,32.8497,6266_16537,6,0,6,6
1028,0,15,17,1,transit,AM,0,41.2028,38502.2,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;416;423;424;417;17,,1,15;415;412;419;410;408;413;425;422;418;430;407;409;420;411;416;423;424;417;17,138;1092;1086;1100;1082;1078;1088;1112;1106;1098;1122;1076;1080;1102;1084;1094;1108;1110;1095,23.9293,38.5022,41.2028,41.2028,7531_19851,2,0,2,2
1029,0,15,18,1,transit,AM,0,64.6903,60547.2,130;578;568;585;566;564;574;591;589;581;597;587;583;576;593;570;572;595;579,15;151;146;155;145;144;149;158;157;153;161;156;154;150;159;147;148;160;152;18,,1,15;151;146;155;145;144;149;158;157;153;161;156;154;150;159;147;148;160;152;18,130;578;568;585;566;564;574;591;589;581;597;587;583;576;593;570;572;595;579,37.6303,60.5472,64.6903,64.6903,2778_10578,2,0,2,2
1030,5,15,19,5,transit,AM,0,13.0135,12044.2,131;650;628;662;620;608;634;713;680;655,15;189;178;195;173;167;181;221;204;192;19,,0.0510864,15;189;178;195;173;167;181;221;204;192;19,131;650;628;662;620;608;634;713;680;655,7.48554,12.0442,13.0135,13.0135,1734_5981,118,0,118,6.0282
1031,4,15,19,4,transit,AM,0,13.0135,12044.2,138;1092;1086;1100;1082;1078;1088;1112;1106;1097,15;415;412;419;410;408;413;425;422;418;19,,0.0239468,15;415;412;419;410;408;413;425;422;418;19,138;1092;1086;1100;1082;1078;1088;1112;1106;1097,7.48554,12.0442,13.0135,13.0135,3776_9979,118,0,118,2.82572
1032,2,15,19,3,transit,AM,0,13.0136,12044.2,136;990;980;1000;978;976;986;1012;1010;991,15;364;358;369;357;356;362;375;374;365;19,,0.542988,15;364;358;369;357;356;362;375;374;365;19,136;990;980;1000;978;976;986;1012;1010;991,7.48554,12.0442,13.0135,13.0136,3314_9059,118,0,118,64.0726
1033,1,15,19,2,transit,AM,0,13.0135,12044.2,132;652;630;664;622;610;636;715;682;657,15;190;179;196;174;168;182;222;205;193;19,,0.0948977,15;190;179;196;174;168;182;222;205;193;19,132;652;630;664;622;610;636;715;682;657,7.48554,12.0442,13.0135,13.0135,1743_6000,118,0,118,11.1979
